oxmg_id,Comp1_CT,Comp1_SA,Comp1_MD,Comp1_FA,Comp1_RD,Comp2_CT,Comp2_SA,Comp2_MD,Comp2_FA,Comp2_RD,Comp3_CT,Comp3_SA,Comp3_MD,Comp3_FA,Comp3_RD,Comp4_CT,Comp4_SA,Comp4_MD,Comp4_FA,Comp4_RD,Comp5_CT,Comp5_SA,Comp5_MD,Comp5_FA,Comp5_RD,Comp6_CT,Comp6_SA,Comp6_MD,Comp6_FA,Comp6_RD,Comp7_CT,Comp7_SA,Comp7_MD,Comp7_FA,Comp7_RD,Comp8_CT,Comp8_SA,Comp8_MD,Comp8_FA,Comp8_RD,Comp9_CT,Comp9_SA,Comp9_MD,Comp9_FA,Comp9_RD,Comp10_CT,Comp10_SA,Comp10_MD,Comp10_FA,Comp10_RD
1562,5.106658062485226,5.536924675907765,4.0127536222473985,4.344307685005226,4.0561849357334925,3.020850731592128,2.524611843653323,1.1324805602893955,2.6533999452420036,1.1155703676754174,3.2537884261011047,3.503005240863339,2.5090346172351197,3.106202225221313,2.4855146076594132,2.186503521397786,0.6931802526341396,1.1576763658979021,1.5199754185770662,1.1473755929077294,2.3040952274046727,2.2032856287473,1.6596726098199268,3.572967976940707,1.6425391369492528,3.0145796095827433,2.1966575448471577,2.012127718741795,3.338181336546472,1.9534272897492455,1.3254805649256147,1.2171025456784654,3.0977532114395214,1.1959893635437588,3.1037123177594013,1.4976205564603406,1.8884566258401112,1.8810133396940203,0.8090140712950051,1.942149517654506,2.71116466585812,1.65191632156635,2.202568019062748,3.139053627202456,2.1311308283708787,2.3909699646934515,2.8349676738230194,2.2645325481488054,2.475661334891793,2.213399369573988
1195,4.666034930138471,3.8616110060279323,3.8357920304958086,5.005195233457612,3.8394086654478734,2.5448623897261338,1.8555375418047895,1.7889687051061232,2.3413908208051035,1.8212351404534353,3.5071961151569915,2.176284515769385,2.1998388826631956,2.1841234800359164,2.2006904448137576,1.669452569957329,2.2765917214209797,1.9668212928578634,1.096234994366558,1.9957978605348725,2.6041954190698235,2.7819513384525485,2.9087415871833295,2.7979928960194953,2.9160026648728876,2.6694575290530067,3.1824723881938275,1.836288218227562,2.3194848506113157,1.8730659240056096,1.2894640873107637,1.9227462453605304,1.5911050116765304,1.1036637760550132,1.608874033532326,2.756347912496633,1.4724092932528645,0.8974917239707483,1.5042069820974653,0.9070250686669257,2.378085889380606,2.8971544226364205,2.7456358995306727,1.6972168699309087,2.7852995473160505,2.3153382677843757,1.9482017966888407,1.8909106901682036,1.8804326927554813,1.9265328849912458
1150,6.021640675932641,4.550554697995674,3.504923910844502,5.254438705331967,3.5006026245005892,1.4201227030834294,2.0615813150437043,3.229219505016329,2.314495478349707,3.2235094609389323,2.057366545517804,2.2234301202833593,2.6767628706687248,2.379452535053117,2.6609470429701707,2.1159609114460154,2.7847190516898412,1.6417466898320694,1.5071273093203672,1.6643841121399379,1.95587688912641,3.3389629486271746,2.89915103505115,1.488790720854549,2.9629233552190892,2.4099003392843925,2.6914064082919875,3.5059208918436253,1.9114935170979597,3.5825864198313,1.723697750359838,2.0927129004230807,1.4878251934499478,1.5963739578315193,1.5094897629940593,1.901645598567577,2.469886897610247,1.763480263732466,1.6821625357463292,1.7597504514046172,2.2778470531893618,2.1429445536471183,2.09436041100119,2.5077531606409402,2.11595675897137,2.1073531594970487,2.713113585145329,1.0951255176129742,2.6863951170532494,1.071001081434479
1381,5.325984752729607,4.1704578574670705,5.65077599373643,4.071704652798958,5.6655803029185545,2.5662820953809224,2.04909808799346,0.9446375214837957,2.188763984325622,0.9390626348316707,2.1603874300009562,1.6543197604262287,1.7406045662283702,3.1554666402510523,1.7155935945955318,2.269486830792013,1.6275456351845008,1.717718716688217,0.4739921981269144,1.7674895738123382,3.162066804291228,2.6975492444847,2.353703236287934,1.7455666068336853,2.4269907275340104,3.278114651792571,5.01364219118466,2.0284597592386224,2.5970886679952154,1.9902663883767058,0.17211661358124727,2.101264426417293,2.6901940302225795,3.3444396499247944,2.55264292253284,0.9581152650992141,0.9894471267428424,2.3354372935601906,3.053605391047118,2.2643833476417696,3.528320613069468,2.4895508203347423,1.2141653539095913,4.119330359905206,1.187689593491933,0.7497505612743035,1.3119132644467522,1.6969552447358367,2.590581495194747,1.644462179365124
1565,4.756099902414122,4.25117625793556,3.821264939504187,4.2559385098848255,3.8627357750817164,2.320150685506592,2.8278479448506917,2.4703512753633348,2.046119781153235,2.4946212047375904,2.5198456848501625,2.106365894102048,3.177413151498211,2.6241786389508115,3.134797423391917,1.7381992066086351,1.7255614759790108,1.5207679377943297,1.7680576856778043,1.5343346055730103,2.6805412024812236,3.8321688793503257,2.7574125479606097,2.086838842274873,2.823853343110678,1.3737277524686593,2.4966711672977264,2.611115863908707,2.497153328076644,2.6860541748121247,1.2709359017612618,1.5117647773548255,1.953691901354309,1.663576318108619,1.9839746803214786,2.06920072449048,1.149083230578859,1.1663422028661075,1.1728449436113189,1.2102040664561216,2.9201243354786124,2.955420860754203,2.413736946439684,1.1188859475890334,2.464772755965843,2.7620402067103806,2.262611357329918,2.218654789002725,2.931264320133591,2.1445445359968596
1554,4.656898557668483,4.15864957783943,4.952944793861057,4.614054476635556,4.971263519768326,2.6982609047229156,2.6502875970952138,2.1447412200840885,2.66613286939242,2.116806662844133,2.8049590787372494,2.4046910384197644,1.6774410957371093,3.039346556632339,1.632908316460383,1.2124695322381214,1.5328203616022145,1.5983023063218635,1.589052284639131,1.6514198943594662,4.153009961985996,2.276712771609279,1.8718780488103817,2.483463719540434,1.9003084852050478,2.5543711772110167,2.2533721786610927,2.607872240875969,1.6976399784695497,2.6427170982722847,1.697460709922772,1.5905632773516656,2.6128621619578425,0.9867926941515611,2.653308855719582,1.4550255132969285,1.3533497080386083,1.4120594127384718,2.5410611621002137,1.3832333266703327,2.238956565591029,2.0607519832970365,2.053315039291293,1.621064924569431,2.0040898568660053,1.6533187910912739,1.4890747524914016,1.5836761214199235,1.4208817694413127,1.6942349809329886
1421,5.137196575662104,4.952609317431727,3.41503904112268,5.207151694059927,3.421667948097569,2.2803194749288718,1.7552349471138347,2.2010422750889114,2.460380701556277,2.1928428744847106,3.0923949386576295,3.1599307285401212,2.698914083754601,3.4618451808703523,2.6478986339660007,1.626807253528304,1.4463245666027682,1.5723884841894396,1.5684575677015677,1.5605069682483914,2.784234888596856,3.059493600459056,3.5024273631399105,2.6843842348615854,3.452978619925893,2.539410364139552,2.6134160524867744,2.397948680455123,2.262124493034578,2.456754761775521,1.9683835622135128,2.194305041995275,1.131538770962079,1.7347615521037394,1.1392885640276689,2.208443149003843,2.0958963958298917,1.4381420663134183,1.6833743484463235,1.4277882263796327,2.339415513373801,2.179033016636029,2.627078223051031,2.43358452554794,2.634390041253558,2.748503561260152,1.4577624530836093,1.5729542660960978,3.1205404708673465,1.4653825204293052
1395,4.176725382053001,5.042838273449351,5.9769735673598765,4.139877215835007,5.953092966232427,2.9147803812691233,1.6283156458122556,1.4974025946326674,2.7860863367076707,1.4737921847861417,2.981375964497924,1.2180923922446503,1.5087893471641802,2.581694833806692,1.5531797508944003,0.8533757644522209,2.395036842895024,2.2660145076772427,1.1710693405430848,2.2954329731530163,4.6816508355341915,3.897045315819454,1.8080401534596025,4.010007469507594,1.6566257534673667,1.8251186940172508,1.593827104224077,2.8076280628664603,3.3817720520682135,2.7305952348529257,1.4633607238408337,1.558187080447664,2.8001625690126724,1.769505700968754,2.785355039855661,1.469210956230115,2.0479318884506763,1.6989969197413728,1.508924693012645,1.7376335769466946,2.3613946802780807,1.6411145865071246,2.1725938143506984,4.425727884077177,2.093683937047406,1.7387483023189285,1.5143382680139155,1.407322626664341,0.7532235330774024,1.5190347281725127
1343,4.796962802075117,5.13971048363882,4.841396776640201,4.101538603617946,4.930195864363525,3.117059343542557,1.269683911835764,1.7991600073795102,1.8317233529630563,1.8284826548373805,2.5434056936916565,1.7232704872183002,2.5395231522110313,2.5664951133634846,2.4913219900253125,1.7682564775864156,2.9298665184040282,1.8985981553213322,0.6541416774008032,1.949111066655992,3.881988027879733,3.480417796288582,2.5222104477881393,2.5863902887628076,2.5031868636693018,1.943242876036854,5.4923025733239355,3.7265817103096417,3.2033318837684726,3.620177306819074,1.4009605735750332,2.4735032620764934,2.462653507002681,2.842773827779158,2.373846755796998,1.283730757682683,1.3246885637816816,2.4758573711372973,2.868050011086081,2.3671705201603683,3.5732226694530986,2.0041599832840533,1.0921697618733452,3.4572743971369384,1.0966775095409351,1.5913047014279893,2.1975724175823252,2.3770238418695673,1.6319366051013708,2.3427989033305088
1186,4.752418796953386,4.432491775863579,3.6228871538733354,5.866832691710769,3.6015762685831616,2.0630531660244813,2.2352181255749253,2.5439000951541018,2.2714901718052505,2.5324596878355137,2.523260558627565,2.3298787971263297,2.1845524243106973,2.1745319344642215,2.2158188576846034,1.9554169975380855,2.1239314264816413,1.3372611309302638,1.4946694068096156,1.3612996589126565,2.9698271801980467,3.4409943194652852,2.8036620420286216,2.8396967574157665,2.754599055634336,2.541178451195656,2.827546789956626,3.6561471152783382,2.6435164046295987,3.605721868706029,2.0270635862701036,1.8856361283002623,1.9092425859941589,2.297347870655339,1.8562485291906807,2.0823978872949906,0.8373489772896345,1.330719497070377,1.697296711279202,1.2910525073520847,2.5592073758082714,3.5360833058575314,3.2404563649186287,2.771147603577324,3.206285919203242,2.2267230016846282,0.7762980905412414,1.424060486780683,1.2255600542641178,1.5055919878776944
1585,5.290554129865334,3.856515680713726,4.445907567799261,4.430161837633329,4.453516901793407,1.4785041570613058,2.795053787879076,3.1038152018035357,1.4104576575420247,3.149541568985806,1.396219336040932,3.3410921440035226,2.6798423887706946,2.871980837427785,2.6767354641586807,2.1695386256994182,1.0200706684708734,0.6053960022047882,2.487627303492267,0.5834629365965355,1.952858732548783,3.243994601945836,1.5812223274839246,4.281813492031424,1.5391703978691524,3.3743442477857686,3.344053342793318,3.5409181718269336,1.8502507662226968,3.5430873048507716,2.1330306813207507,0.9966491797262758,1.4215488089846602,1.8836763267796746,1.382026946464716,2.691215100590936,0.9738970094452271,1.024686984958027,0.8668416384031166,1.0674479826691794,3.1868279007453957,2.5562104819437645,2.3330126810188645,3.1626004597525643,2.285690583215615,0.4196204202280503,2.0858095983121516,2.5892571978245793,1.3077568866773601,2.6203738231837
1237,2.9915307577986026,3.5026073347644586,4.16277208172219,4.964755742326823,4.136069275600508,2.7648629731145413,2.9116440780378765,2.3730040761375766,2.235287838967071,2.421871204203761,3.9813917720948497,2.8075406646004235,1.3782599160791185,2.02174023999848,1.4184286133498125,0.8807948672724202,1.195678245838024,1.4528768730297077,0.5963604175763626,1.5292393628561365,2.4744278774007573,2.64059201721542,4.8386959679663395,5.218818294447854,4.528994039998062,2.7035815748204426,3.6049163600768876,2.8622216942745986,2.446901954415461,2.9459286587931106,1.4986004738022063,1.5591658870568332,2.2661968316170302,1.1771847967800664,2.299078052656803,2.150510893219834,1.059675031550302,1.7937924980112767,1.5308170196526925,1.767932469559528,3.109652456595186,3.122581455501245,2.430206402198936,1.5629867682732714,2.5324746487048793,1.8882483083162132,2.5083868326390144,1.5424306650278932,2.0225741352988167,1.4929199824347887
1254,4.860455693902906,5.844619980663881,3.4625370310715597,5.151125714274805,3.477582363338958,2.35934995783016,1.9276303521007534,2.707661423002036,1.945439172343936,2.7254954434020013,2.7440685004261285,0.9348246964082563,2.176683675974897,2.329154631733371,2.2015163393196047,1.9224589649214234,2.0495030186951797,1.3098095003500596,1.6163317441492313,1.31645548792954,1.8187687377386694,1.613002555668091,2.7719547719572746,4.410037428237109,2.6115360212776846,3.834247403246222,1.4331931198878567,2.8927664161870266,2.1227928344902844,2.899112864513686,1.072474523550234,1.277944683606863,1.6623286033289906,1.9795148481301712,1.653189476062091,1.0156930414487138,1.254585923669886,1.3393578837755344,0.6610810432404325,1.4059874389909517,2.9372403526143147,1.8437226217684588,2.3865792533696975,2.8017738191318973,2.355335123066091,1.9213857096083402,2.677446294761596,2.301485311039213,3.0326519645639736,2.189583060637081
1411,4.306744584567533,4.114661116606128,4.7764428639023535,4.3841864730553155,4.812477042385086,2.776745044536139,2.6308372076141575,1.50789243829934,2.7117877875017045,1.4874259497591267,4.226539883741398,3.521928073501813,2.2618319524734956,2.4070005592506107,2.2491374957171746,1.5971949216599277,1.518193119890007,1.839974505129142,1.182578566881894,1.8700561794133672,2.9878347160773413,2.055030372439748,2.667723405046701,4.645924588063044,2.4748913259496232,1.530984821151734,3.1899926662505513,1.9498147214283148,2.3477749751671624,2.0252480620972326,1.8644426756621435,2.778360997516262,1.741234054200919,0.27143680562937134,1.8633198249300351,2.3702527205368513,0.9046519776580605,1.1728578420548166,1.797050624046908,1.1715667614545124,2.7782951315442554,4.5012051932655055,2.7177918233581173,2.186607296715355,2.662714447905486,3.1215063306494693,2.705370903551583,1.4421078748195426,3.297481506056694,1.3629575584889444
1146,3.9194015992325753,4.9647397134581635,3.871720093649188,4.655314858772325,3.894820515156125,2.9936441843624193,2.367087826188786,1.8799468627870743,2.316922916509971,1.892728985801281,2.8913718662414962,2.198727726062016,2.104053129776913,3.3110583891354417,2.0459309908820535,1.176694847207458,1.2071348146781449,1.717348464957752,1.658419664901117,1.732559558158512,2.658499480865287,3.7939733120544914,2.85978183725578,2.6875600846195598,2.8588210042315696,1.3441425720914186,0.656656064193676,3.201371345068426,3.141058570311594,3.143550260388852,2.049070562802631,1.7796321553693628,2.1308600324231874,1.0189211331085721,2.190241414362158,2.471154278468452,2.533057338771659,1.2959848414563406,1.1452941630743998,1.3100237799436159,3.5252981149130718,2.7846263016673327,1.7695529074133876,2.572095938115855,1.7385082944410402,2.1991038175780315,3.184399994303793,1.9888204366952364,1.6921310212771048,2.0293495294412427
1130,4.451631941699088,4.91353560510461,5.578449293937085,4.022755300695878,5.593232934868573,2.0895010816844395,2.31736094163633,1.9481008380907965,2.0106517022852257,1.9534491502644513,2.7591640556446966,2.683260293331283,2.051725151502923,3.5364616938983486,1.9804101427786198,3.131888406430475,1.3329630298062172,0.8051911714433633,1.5324794531017858,0.8207193625202343,2.2602759007899498,2.994701976419362,1.8554240731762979,3.102822716830421,1.8413812752656462,3.7041777925018127,2.4752839928332504,1.5325816694042753,2.085617758700575,1.6433779517625604,0.340014179704883,0.6507891597150534,1.4541973583698091,2.2226789363249773,1.452079032782422,1.1321926775597948,1.9541604656072373,2.5227069189533204,0.7467347430115606,2.5842024496800473,1.667043724963082,1.7271147060183865,2.3982944462303473,1.6717985469019054,2.4512272316570107,2.184982456006969,0.627772413052773,1.928999664891436,3.4608113834056864,1.8187637600202806
1218,4.189873092775376,5.100077717151235,5.399762227435183,3.4092950877557606,5.467688653959944,2.2455488538848307,2.3884250433544416,2.0214746235949774,2.326590884322872,2.029708960823067,2.2844644581341704,3.095909444317261,1.7740747435100614,2.971808912274572,1.714660623600862,1.84115527876875,0.9725300216683154,1.726220092829374,0.9212756238629431,1.8027146473305091,1.7106107134177058,1.7362983216019456,2.956884717018262,3.088845810838632,2.9667557829808033,3.1572710081854636,1.1056802169312934,1.944771142677767,2.1381540429776886,2.008298361548232,3.195314108404466,2.078818012324095,1.3306807384640171,1.7443788473388302,1.341958440176681,0.9901152361529211,1.9735743590607033,2.31810491918877,1.114727845426802,2.3182809432193445,2.00299790724867,1.8353204888689412,3.1006288984708332,2.943261921499357,3.0533331522269545,2.9628737502434963,2.6784367706697445,0.8800436123769584,2.6865156359490068,0.8033469501946379
1499,5.266456241794743,4.602397630649516,4.560658128310463,4.3938975903107655,4.551957330863915,1.8436897302650463,2.4992134536179926,2.0169685821126797,2.135293318528497,2.0286669346785615,1.8458217962311392,2.3810869809053776,2.5919630775378377,2.6319224626163296,2.568277166597438,2.3459332210920243,1.6423658918052126,2.079222242475035,1.484303077051019,2.0934884229979964,2.5594675462097074,3.0520560439318487,2.0142319914353326,3.3391322096435165,2.014403506566718,1.5326414093719924,2.9068943284185624,3.005547631945343,1.7835690878570547,3.082119626338329,2.1388126704468595,1.915420096404973,1.6241900622075238,0.8421882255954363,1.7104464398629797,2.0516491318337096,1.421617825683572,1.4400541917861382,0.8809453061119721,1.494946217092648,1.9302673913050061,2.3356581741326434,1.592686071039262,3.0615908193232872,1.5295489100581412,2.5100666022382807,3.148196442134706,2.1825967578168246,1.4847120124036284,2.2374067335955092
1621,4.647489471842401,4.16435303085035,6.549249831085532,4.869716026869455,6.461209770556528,1.7748918911126417,1.8619707669737724,1.899513875234943,0.9512414013384283,1.9699960324775723,2.3172098569315844,1.7038911646050316,2.5172212951289348,1.796534719495381,2.587743528210129,2.903920009767402,1.3928881428094055,0.35609571375577753,2.7647193644913397,0.29677845978251194,3.0921206738987372,1.8869610479771277,2.397637190893529,1.0000174601831813,2.559904712609749,3.2815984772671998,1.9377475539317404,0.857641385104487,4.667344917009174,0.7283610423331321,0.7203559213294227,2.142120218793862,1.6711339500153488,4.250197511660352,1.5018436777635906,0.45144924786252905,2.396598900767881,2.7191498524975426,2.050404654923255,2.7001540731572877,2.607474114002286,1.5457899797294785,2.647350006373304,2.1596509174414353,2.650579341552445,1.821906902764003,1.2702251604148178,1.7212302179510695,1.5477839033324827,1.780912898467772
1598,3.2686742704410636,3.450814565856989,6.0502919412427625,2.7196368359477257,6.137984462345327,1.8828212629915324,2.664798897670995,2.947312452397005,2.1259747439558194,2.959546017703109,3.2344268536129235,3.041976610778676,2.1255117911298167,3.868613059363257,2.0308348797055356,1.2564950573854239,1.7073231811098986,1.7180317798275402,1.6383904746645257,1.759407271304723,3.405917499601485,3.095393130560681,0.542059659018195,4.407823841559113,0.48934502591000134,2.2595495328743076,2.645985575415229,3.6494806319974336,1.6432670095264525,3.724315163874915,1.6402054594075364,2.1893692548401957,2.1564520033602177,1.8403656165168272,2.1303976980241623,2.703384637237904,1.746954349677655,0.841783964295852,1.9630893302675216,0.8202343346402927,2.843724846569698,3.030087846985932,3.226433816914427,2.8954341150220926,3.181209634443426,1.589075969628847,3.4811385480991293,1.4584145319785347,1.7497232453488152,1.4647859517348611
