,Granularity,Iteration,Euclidean_mean,Euclidean_median,Euclidean_std,Corr_mean,Corr_median,Corr_std,Recon_errorA,Recon_errorB
0,20,1,30.464086302264736,29.378855134835987,5.983523849825943,0.6153267727719949,0.6122454022677879,0.0840803547157599,4831.9994542020095,4925.02842946772
0,20,2,31.53689980638874,30.958626057204093,6.067217144221579,0.5922627663407939,0.6218056632160758,0.1349045826714922,4898.749027968038,4870.325814473029
0,20,3,25.563609929845388,25.069262400544805,4.443253371764305,0.6673457929353563,0.6770640382268827,0.09468000121219018,4850.599684755855,4909.866130438819
0,20,4,27.853705190858605,26.9252623811077,5.388000426129498,0.6532352034294091,0.6658188766333843,0.10217491929094054,4817.88901091425,4970.10895850487
0,20,5,32.53041384679164,31.60184647045238,6.0804746863330426,0.6720104411113997,0.6830110360082828,0.09085866021806492,4863.556834414175,4895.788356161771
0,20,6,29.108528028513177,28.226832222309504,5.332354805628323,0.6297423505848023,0.6471012711073596,0.10164532968606495,4779.015480681125,5019.89767633885
0,20,7,28.313300253406652,27.738335005291507,4.591316181856511,0.6266191484879226,0.638127124675524,0.0935899853765301,5015.819170109147,4768.133262257785
0,20,8,27.477724883550852,27.09428406508364,4.411909959478881,0.626720633790447,0.632005354761657,0.08499922438535627,5040.245647439789,4745.568618011467
0,20,9,29.894447674673003,28.96581260338406,5.735715657828285,0.6106591317719156,0.6300942947657091,0.09727891772332442,4861.784178588431,4900.944288523091
0,20,10,27.519722524141294,26.531424848994686,5.798228404249095,0.7193082599315042,0.7267915820886002,0.07538175952919823,4991.402630103052,4790.913104895925
0,22,1,30.155663085308337,29.575902529377238,4.6009947725676765,0.6071927487515999,0.6192077358851622,0.08692018900214535,4731.072603886852,4825.207089319818
0,22,2,28.762144350449056,28.212757912623637,4.460573640647772,0.6195385536522136,0.6269982711026925,0.08578374424254395,4796.085931641629,4768.939913519655
0,22,3,30.08913069126883,28.532374018486173,6.480261579245494,0.5844992527661441,0.5985869176359098,0.11507663265646505,4749.5468756671335,4807.402735209271
0,22,4,28.860061229120937,27.712694585683828,5.916808121907675,0.6630705404355958,0.67129651548292,0.08544366703920239,4718.03728321127,4867.384374937602
0,22,5,34.251206159515675,33.17660799451302,7.038188122885075,0.6110173021786841,0.6137707487662746,0.09052705384422154,4760.094046606291,4791.819070145948
0,22,6,31.162850549644716,29.92143910385761,6.534593490099643,0.6062117654776016,0.6225147222552927,0.1097785878801612,4678.13363861351,4916.728210929016
0,22,7,28.199758143676636,27.293386324960217,5.400138365347995,0.6537052462375391,0.667210931806958,0.09049145064794592,4910.590504264927,4668.418897241928
0,22,8,27.56088901991969,27.164189864059402,4.166308813342195,0.6452190268519377,0.6545951644295505,0.08089398272873341,4937.168872106924,4644.1783633109635
0,22,9,28.290050407076716,27.747487708310672,4.294650836473489,0.6375974933121135,0.6478007302636253,0.07748367190515476,4760.217955169002,4800.41053879638
0,22,10,31.372794852236122,30.092796534072388,7.253280461608811,0.6362350247351884,0.6464362282481114,0.0871364486031793,4884.7550415332535,4691.788753634413
0,24,1,28.58055811263121,28.03380321802065,4.6449040194886395,0.6550360682189938,0.6656158492834479,0.08423036917372645,4634.945216265912,4727.087681594596
0,24,2,28.669548386054476,28.021329390945183,4.993665893214402,0.6233985503743406,0.6403824367134192,0.09858769800367423,4696.302372129179,4674.7533224878725
0,24,3,33.39363809141438,32.17868442142843,7.0924663803062815,0.5775021689859461,0.5792783759084819,0.10364567106307335,4652.176764808224,4709.153235930272
0,24,4,26.842213819687824,26.419069911645288,4.0303279241573335,0.662230756300623,0.6757711202724126,0.08382435921947734,4620.706954164058,4769.431301194075
0,24,5,32.46238415914647,31.290672558342948,6.308739578598131,0.626816317464253,0.6394819264663987,0.09172535929350185,4663.972927400612,4691.816741269393
0,24,6,29.740065155723205,28.602411930882496,5.238797340844452,0.6268320010537716,0.642653980955467,0.0969015782923342,4582.507642272706,4815.521256199258
0,24,7,29.139055478331453,27.972873593258143,6.570536334797665,0.6527839090855754,0.6603561911472613,0.08613551606850278,4811.565495797469,4573.186552754775
0,24,8,27.625806872867415,26.83522252629387,4.744042077144297,0.6290861346403211,0.630488910847947,0.09382049993444815,4838.28762532614,4547.886058795669
0,24,9,28.65808091200437,27.686379513830865,5.186796671749093,0.6262148320737487,0.6379003289469529,0.09774912673541614,4660.576682901694,4705.012638328741
0,24,10,28.647297994178686,28.303834995822832,4.601340004244893,0.6594524933505038,0.6690359274865607,0.07730853907819804,4784.003062772614,4595.846283780627
0,26,1,27.68382284250515,27.066265661613016,3.986314501118923,0.6479179979742852,0.6520397340594271,0.07189510599606912,4544.376907996344,4631.768030271089
0,26,2,28.366064690059254,27.676419348613926,5.148306998137756,0.6345341932484628,0.6445743317854475,0.09205049066958529,4599.509474312088,4582.5928494119
0,26,3,28.09087391499764,27.967089133558133,4.517242683252047,0.6038411503805093,0.6083845536672278,0.09495395666734732,4558.859404205774,4616.63081670166
0,26,4,28.947957919214414,28.414809677008076,4.532079707767862,0.6490942958934377,0.6634208624625186,0.0865014360075323,4528.561811216978,4674.023483234465
0,26,5,35.1930453614513,34.52315937878983,5.898994765067177,0.5904216087526694,0.6008704770556248,0.10082199935644565,4572.368304144089,4600.553719009593
0,26,6,29.194360387685276,28.4832072847731,5.297937929067712,0.6141248662374558,0.6232120268269927,0.08766489728112227,4488.684173966341,4723.263956489285
0,26,7,30.316097700366537,29.296761742626707,5.840749958525923,0.5952416418265184,0.6023658581350989,0.09625423410547441,4717.351483636502,4481.757700117362
0,26,8,27.679114941247498,26.754922609666963,5.175893350249207,0.6217894666458345,0.6421061139764587,0.10707089593002139,4742.639008249627,4456.440888835973
0,26,9,31.333782355331508,30.605228752681455,6.1718943932312404,0.5862523501103724,0.5910784989701052,0.11226809401453683,4564.085790234571,4612.798092876057
0,26,10,28.144573006029756,27.605521332372554,4.309043266281039,0.6683284761160869,0.672608012800131,0.08257743570139967,4690.444791191725,4502.782951911244
0,28,1,26.627314077121188,26.30423423691154,4.338555983905271,0.6762413416482884,0.6803897534304515,0.07733298218869958,4457.1116415752895,4541.010014274233
0,28,2,28.287415206750097,27.663164118884538,4.4933321989126975,0.6344580865585572,0.6483769461723689,0.08361235632453505,4508.068527240224,4493.915701169062
0,28,3,29.59580306788593,28.790608894393884,5.720570134035461,0.5901818648488937,0.5964277169405563,0.09235729458335351,4470.568700428329,4526.943602074429
0,28,4,28.736062180090087,27.820229024600536,5.314937264153658,0.6608278608017197,0.6735895683818791,0.08433416933212091,4439.95708286582,4582.697527052135
0,28,5,36.201056940727064,34.598410230142875,8.188181222872236,0.5588442170564722,0.5717743228132708,0.0948837211088405,4484.06017764473,4511.98643930087
0,28,6,30.637082894463116,28.786829096780426,7.16347178624185,0.6105686206074162,0.6424266589059593,0.12908940791144688,4400.042060495565,4633.167044227268
0,28,7,28.142257145745816,27.22418203928196,4.844057404206694,0.6468355014619322,0.6469165616350376,0.08291088297236617,4625.227601973362,4392.404923087299
0,28,8,28.232232765357722,27.319300200183186,5.575943347017071,0.6290757190448073,0.6414300419638517,0.0919710615158896,4651.1122178727,4371.133593856087
0,28,9,32.63771924365341,31.89219750690584,6.812370635269902,0.5576597843256855,0.5603397987699805,0.11348134462243699,4474.68424722583,4523.709153356004
0,28,10,30.796443777995812,29.885934089487215,5.281289975790692,0.6273393530904607,0.6403714671378978,0.07594777681599925,4600.840926008634,4412.904728274264
0,30,1,27.768924997059543,27.252133932286263,3.8290977335624934,0.6286218318950872,0.6362061018245487,0.07791683978580932,4372.589458632747,4454.018129624854
0,30,2,25.770397316734744,25.57530683010775,3.7622895365156306,0.6961781804048,0.7040785217753469,0.0731993386846925,4422.601382879731,4409.17484273256
0,30,3,30.099928089480716,29.199856482274896,5.319834576740949,0.57122938018813,0.5813006647692724,0.08980200775787593,4383.354569012796,4441.189381034192
0,30,4,30.95380431830826,29.533266366062456,6.064426832155268,0.6085513182715557,0.6266994648753405,0.09841166245377374,4354.874042973596,4495.146862970351
0,30,5,34.159276309934405,33.182673713885286,6.887464596119918,0.6220776009774157,0.626656287368816,0.08357182834949302,4398.094128042839,4426.874731650291
0,30,6,33.39870003848642,32.18890834405404,7.139347910120216,0.5660885538288114,0.5757571132898427,0.10664108395037329,4316.248678601751,4545.043554790155
0,30,7,30.033927050405843,29.256147520113835,4.7666973639443455,0.6085177145265506,0.6044508557443186,0.0868455414464122,4536.6191245752525,4307.116822625935
0,30,8,27.909507201227985,26.844844124479074,4.873187321274828,0.6379878312882643,0.652519375811231,0.07622707050568905,4563.138404654664,4288.723504056085
0,30,9,30.987230443759156,29.76353677780277,6.105918476075684,0.5864427349423711,0.5933774100999107,0.0989877576093145,4391.455907513444,4438.0836151945205
0,30,10,29.29792268395933,28.691136689788465,4.812380724744466,0.6459549173371345,0.6472916393767648,0.08225306543560555,4514.571056498226,4328.8225116105405
0,32,1,27.445479033834545,26.85353028666036,4.271188393132825,0.6634765641140428,0.6728284633305461,0.07344148153127918,4293.382570016511,4369.947526613744
0,32,2,28.542728243459965,27.77574288210365,4.913585555670085,0.6460754406656514,0.6482768064585216,0.08341625097244773,4340.003420730468,4326.446956667618
0,32,3,29.66897194586747,28.412895165525242,6.149192877852264,0.5865846197082529,0.5962124582980076,0.090775445322179,4299.947257019954,4358.620207581364
0,32,4,30.905235205428838,29.799736855137844,6.583354000602152,0.6144760917209534,0.6175063527363938,0.09025027266696484,4274.189089975272,4410.647150483687
0,32,5,32.78287368714721,32.00109784739311,5.94475395446241,0.6168566453806018,0.6253824753903832,0.08826076133187129,4315.593420466793,4344.48227965684
0,32,6,35.816654324124,34.150842257070714,9.035334137701952,0.5144393961833438,0.5374721954530086,0.15175201877392147,4235.607956826369,4458.851526784271
0,32,7,29.254449345183158,28.352731844498905,4.974794928548739,0.597970777711997,0.6025845224004664,0.08633505910679147,4452.160553280626,4225.829806655361
0,32,8,29.123548994818528,28.240719241324527,5.3893364616209025,0.6079470783864865,0.6209395235090425,0.0928573384279583,4477.652785943782,4208.050084234453
0,32,9,28.837115236690416,28.256094188985326,4.760637569404028,0.6138447331457882,0.6172665810478171,0.07273075415872847,4310.10164178398,4354.823625032856
0,32,10,29.318492190561546,28.586424601933984,4.989763668103079,0.6422727152007559,0.6545978423580597,0.09228101292723381,4430.166080946834,4246.729040880057
0,34,1,31.603355349338717,30.252888494309275,6.5028530807588005,0.5886496808496422,0.603619354831523,0.09856021680656464,4215.025419614644,4289.372722530062
0,34,2,28.92268454640585,28.368363074387297,4.4219704794257995,0.6411463975306714,0.648564878421171,0.08765076143824563,4262.021763010107,4246.383437865571
0,34,3,29.89395675470968,28.946707473657163,5.089192368101085,0.5686846913682528,0.5731368816732711,0.08321292234469616,4219.978877350274,4279.092759902766
0,34,4,29.687593191451157,29.096849313922846,5.495984953473984,0.6282252140668018,0.6352289119771686,0.09053846016434136,4195.200386033972,4329.716708964657
0,34,5,36.20850765888077,34.96764857200093,7.816812763442393,0.6448582363132935,0.6508406863280801,0.08940382150678595,4237.369695642095,4265.110035162726
0,34,6,34.856514288205666,32.95341960144179,8.588963821018107,0.5081333995114782,0.5313583039287434,0.13915509925084238,4158.04721982368,4376.709942124684
0,34,7,29.43287883774048,28.27527607464483,5.666822586866155,0.6277078924642213,0.6290686101683243,0.08637139597626994,4371.977020985316,4145.9811365934
0,34,8,29.83834805705084,29.016301196708795,5.2602779869126985,0.5726289689120935,0.5785458613727597,0.09241779697396316,4395.01105109956,4129.8425507168195
0,34,9,32.89360647170096,32.23681506397578,6.609199467703736,0.5336893997673531,0.5327711534770478,0.10402673941812986,4229.621093459499,4274.538347860883
0,34,10,30.143245827188252,29.43187087758432,4.910583534313201,0.6204648741284111,0.6302234647031844,0.08065680351102021,4347.476472130921,4168.488143066803
0,36,1,27.90051013512985,26.824296688270003,4.839159419875189,0.634259844504326,0.6422469199109408,0.08183511458840735,4138.810387145204,4210.255862556589
0,36,2,27.789837268028204,27.35212259452894,4.205300251897985,0.6464385242675376,0.652686572444566,0.0772903207374922,4185.217581998711,4169.481594410949
0,36,3,28.459356875794047,27.576099862519936,4.810308269832228,0.6046007079862558,0.6039658164437962,0.0783311553678587,4144.416394025986,4200.910083022798
0,36,4,29.67350350011085,28.52419209660114,5.9634729838998,0.6416041008972639,0.658288099832082,0.09300207673520305,4120.28211587825,4251.021816811596
0,36,5,34.021153816993355,32.98415885458891,6.4799818133293625,0.5545986349274556,0.5633277701434685,0.10909121357147479,4160.893035692945,4187.832338866619
0,36,6,35.264711547109705,32.832602356052426,9.793143744510562,0.5437393449453164,0.5740672339199646,0.14661313887039235,4082.4243358098843,4297.735554115607
0,36,7,28.07901684016842,27.27519586428125,4.5497177555645685,0.6474287456241401,0.6535914353671013,0.08059908278745986,4293.1664407363705,4071.2239233036853
0,36,8,28.09807785573105,27.434655024095825,4.296790726877578,0.6280843190097957,0.6345844792930874,0.07552992992514682,4315.203954178489,4054.3210197476546
0,36,9,30.79974645113997,29.7541441395265,5.01901657392716,0.5680646713079183,0.5792758891930445,0.0914513360736934,4153.850823718062,4197.226981578153
0,36,10,29.800211503306574,29.373626141622978,4.392442037788128,0.6155667717989705,0.6223865451133097,0.07885573918978163,4269.221522629059,4090.5705779511936
0,38,1,29.225827107456794,28.57838657422084,4.546777188014165,0.6225971705875624,0.6310403092215413,0.07795784908395378,4066.4084697324906,4134.735363536361
0,38,2,31.464228254755472,30.27568305908663,5.987208812185729,0.5961996930883312,0.604216309588226,0.0890038709763512,4109.689126286048,4095.5839745900457
0,38,3,29.067295855218898,28.062989487749874,5.610166503259245,0.5860211063371416,0.5976936604829808,0.10780881626215258,4070.564311075067,4125.061358241806
0,38,4,28.09145771534064,27.45015117758605,4.698043077940592,0.6368276668134152,0.6488642967311462,0.07789805977674141,4047.5264319669395,4174.903442447829
0,38,5,36.96928030316556,36.29224115644075,8.438966462897318,0.5469929818831268,0.5534897637473617,0.11838474985812426,4086.8714148446243,4113.076565224127
0,38,6,31.53159192348335,30.778446206900444,5.750170332594178,0.5700670650302452,0.5773176756717557,0.10235544475920172,4008.5809969269726,4221.652518775671
0,38,7,28.803902610416152,28.026341112625467,4.605513083391242,0.6210976542128428,0.6297781937596373,0.08384347461080267,4216.6348813927325,3997.5107402581807
0,38,8,30.847779130789508,29.710935399737647,6.143721307673271,0.5690754948996564,0.574381759442633,0.09076334126477774,4238.928965171536,3980.1427691009944
0,38,9,30.354390747810623,29.693749658744174,4.569059533814135,0.5871197826098682,0.5887157772879662,0.07824174705797986,4081.446107644394,4122.618274240474
